layer,framing,alpha,content_id,delta
2,eval,-4.0,c011,-0.06234455108642578
2,eval,-4.0,c020,-0.31238460540771484
2,eval,-4.0,c044,-0.24974346160888672
2,eval,-4.0,c016,-0.3120288848876953
2,eval,-4.0,c056,-0.1874094009399414
2,eval,-4.0,c025,-0.1872234344482422
2,eval,-4.0,c029,-0.2499542236328125
2,eval,-4.0,c014,-0.1871786117553711
2,eval,-4.0,c002,-0.12487220764160156
2,eval,-4.0,c023,-0.1874990463256836
2,eval,-4.0,c046,-0.06251811981201172
2,eval,-4.0,c022,-0.18761062622070312
2,eval,-4.0,c050,-0.062224388122558594
2,deploy,4.0,c006,0.43726539611816406
2,deploy,4.0,c017,0.3748044967651367
2,deploy,4.0,c039,0.1250772476196289
2,deploy,4.0,c036,0.24988555908203125
2,deploy,4.0,c009,0.3750734329223633
2,deploy,4.0,c000,0.24942588806152344
2,deploy,4.0,c013,0.24987030029296875
2,deploy,4.0,c049,0.25026702880859375
2,deploy,4.0,c058,0.2500019073486328
2,deploy,4.0,c024,0.24859333038330078
2,deploy,4.0,c042,0.3113136291503906
2,deploy,4.0,c047,0.12480926513671875
2,deploy,4.0,c043,0.18700408935546875
2,deploy,4.0,c003,0.0015211105346679688
2,deploy,4.0,c041,0.43729400634765625
2,deploy,4.0,c008,0.1249856948852539
2,deploy,4.0,c045,0.12485218048095703
2,deploy,4.0,c011,0.43657779693603516
2,deploy,4.0,c020,0.24958038330078125
2,deploy,4.0,c044,0.2494964599609375
2,deploy,4.0,c016,0.12469196319580078
2,deploy,4.0,c056,0.24976158142089844
2,deploy,4.0,c025,0.12503433227539062
2,deploy,4.0,c029,0.2500638961791992
2,deploy,4.0,c014,-0.18452167510986328
2,deploy,4.0,c002,0.062351226806640625
2,deploy,4.0,c023,0.3122682571411133
2,deploy,4.0,c046,0.37456798553466797
2,deploy,4.0,c022,0.12471771240234375
2,deploy,4.0,c050,0.18711376190185547
2,deploy,4.0,c006,0.4362506866455078
2,deploy,4.0,c017,0.3120870590209961
2,deploy,4.0,c039,0.1250467300415039
